	Silent/kb	TotMissense	TotSplicing	TotLOF	Missense/kb	LOF/kb	LOF/silent	Splicing/silent	Missense/silent	Hifi/Lofi	LOF/benign	Splicing/benign	Missense/benign	Hifi/benign	avgPolyphen2	LOF/tot	Missense/tot	Splicing/tot	LOF/missense	Mifi/kb	Nonstop/kb	Inframe/kb	Complex/kb	Compound/benign	Compound/kB	Damaging/kb	Damaging/benign	Damaging/Lofi	MissenseEntr	HiMisFreq	FSEntr	HiFSFreq	SplicEntr	HiSplicFreq	NonsenseEntr	HiNonsenseFreq	TotMifi	Label
AP1S1	0.0	2	0	1	0.0041928721174004195	0.0020964360587002098	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	104.0	0.0041928721174004195	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
RPS29_ENST00000396020	0.0	1	0	0	0.004901960784313725	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.004901960784313725	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KIDINS220	0.0	7	0	0	0.0013167795334838223	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0013167795334838223	0.0	104.0	16.0	0.04389137176129765	0.14285714285714285	0	0	0	0	0	0	0	Unlabeled
BTNL2	0.0007309941520467836	1	0	1	0.0007309941520467836	0.0007309941520467836	1.0	0.0	1.0	16.0	1.0	0.0	1.0	0.0	0	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0007309941520467836	0.0	0.0	16.0	0.0	1.0	0.0	1.0	0	0	0	0	0	Unlabeled
ABHD12B_ENST00000337334	0.0009182736455463728	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
RTN4RL2	0.0	1	0	0	0.000791765637371338	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.000791765637371338	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PTPN9	0.001122334455667789	2	0	0	0.001122334455667789	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0.325	0.0	0.5	0.0	0.0	0.0005611672278338945	0.0	0.0	0.0	1.0	0.001122334455667789	0.0005611672278338945	0.5	16.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
VWA5A	0.00042354934349851756	4	0	0	0.0016941973739940702	0.0	0.0	0.0	4.0	16.0	0.0	0.0	4.0	1.0	0.989	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0016941973739940702	0.00042354934349851756	1.0	16.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
FAM169A	0.0004967709885742673	1	0	0	0.0004967709885742673	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0004967709885742673	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GLA	0.0	0	0	1	0.0	0.0007751937984496124	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	1.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	104.0	16.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
ALCAM	0.0	2	0	0	0.001141552511415525	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.001141552511415525	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
MCART2	0.0022371364653243847	1	0	0	0.0011185682326621924	0.0	0.0	0.0	0.5	16.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0011185682326621924	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RNF220	0.001763668430335097	1	0	0	0.0005878894767783657	0.0	0.0	0.0	0.3333333333333333	16.0	0.0	0.0	0.3333333333333333	0.0	0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0005878894767783657	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NEK5_ENST00000355568	0.0004701457451810061	1	0	0	0.0004701457451810061	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	1.0	0.979	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0004701457451810061	0.0004701457451810061	1.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PROX2_ENST00000445876	0.0	2	0	0	0.0011242270938729624	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0011242270938729624	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PCDHB13	0.001668752607425949	4	0	0	0.001668752607425949	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.001668752607425949	0.0	0.0	16.0	0.05889151782819191	0.5	0	0	0	0	0	0	0	Unlabeled
COL9A1_ENST00000320755	0.0004909180166912126	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
GALNT10	0.0	2	0	0	0.0011037527593818985	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0.977	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0011037527593818985	0.0005518763796909492	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PCDHGB2_ENST00000522605	0.000715307582260372	3	0	0	0.001072961373390558	0.0	0.0	0.0	1.5	16.0	0.0	0.0	1.5	0.5	0.898	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.001072961373390558	0.000357653791130186	0.5	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
PSMD1	0.0	1	0	0	0.00034940600978336826	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.00034940600978336826	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NAE1	0.0006230529595015577	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
MED12	0.0004591368227731864	14	0	1	0.0021426385062748698	0.00015304560759106213	0.3333333333333333	0.0	4.666666666666667	16.0	0.3333333333333333	0.0	4.666666666666667	1.0	0.8685	0.05555555555555555	0.7777777777777778	0.0	0.07142857142857142	0.00015304560759106213	0.0	0.0	0.0	4.666666666666667	0.0021426385062748698	0.0006121824303642485	1.3333333333333333	16.0	0.024913053640556182	0.07142857142857142	0	0	0	0	0.0	1.0	1	Unlabeled
KDELR2	0.001564945226917058	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
TRAM1L1	0.0009009009009009009	1	0	0	0.0009009009009009009	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0009009009009009009	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
VNN3_ENST00000207771	0.0	1	0	0	0.0006653359946773121	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0006653359946773121	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
BRD9	0.0006640106241699867	1	0	0	0.0006640106241699867	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0.472	0.0	0.5	0.0	0.0	0.0006640106241699867	0.0	0.0	0.0	1.0	0.0006640106241699867	0.0006640106241699867	1.0	16.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
AZGP1	0.0	2	0	0	0.002229654403567447	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.002229654403567447	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ZNF195_ENST00000399602	0.0	3	0	0	0.0015873015873015873	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0015873015873015873	0.0	104.0	16.0	0.05663301226513251	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
TRPV6	0.0	1	0	0	0.0004591368227731864	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0004591368227731864	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MTMR12	0.0	3	0	0	0.001336898395721925	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.001336898395721925	0.0	104.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
XBP1	0.001272264631043257	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
EPHX4	0.0	1	0	0	0.0009182736455463728	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0009182736455463728	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RBM42	0.0	3	0	0	0.002079002079002079	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0.981	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.002079002079002079	0.000693000693000693	104.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
OR1J1	0.0	1	0	0	0.0010319917440660474	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0010319917440660474	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SLC9B2	0.0	2	0	0	0.0014652014652014652	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0.942	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0014652014652014652	0.0007326007326007326	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
TGOLN2	0.0	1	0	0	0.0007122507122507123	0.0	88.0	88.0	88.0	0.0	0.0	0.0	1.0	0.0	0.004	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
AC005754.1_ENST00000539533	0.0	1	0	0	0.0005668934240362812	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0005668934240362812	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TIAM2	0.0003916960438699569	5	0	1	0.0009792401096748924	0.00019584802193497845	0.5	0.0	2.5	16.0	0.5	0.0	2.5	0.0	0	0.125	0.625	0.0	0.2	0.0	0.0	0.0	0.0	2.5	0.0009792401096748924	0.0	0.0	16.0	-2.220446049250313e-16	0.2	0	0	0	0	0.0	1.0	0	Unlabeled
GLRA1	0.0007407407407407407	5	0	0	0.003703703703703704	0.0	0.0	0.0	5.0	16.0	0.0	0.0	5.0	1.0	0.707	0.0	0.8333333333333334	0.0	0.0	0.0014814814814814814	0.0	0.0	0.0	5.0	0.003703703703703704	0.0022222222222222222	3.0	16.0	0.05411532090976823	0.2	0	0	0	0	0	0	2	Unlabeled
SCGB1D4	0.0	1	0	0	0.003968253968253968	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.003968253968253968	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PPOX	0.0	1	0	0	0.000697350069735007	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.000697350069735007	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SMC3	0.0	2	0	1	0.0005473453749315818	0.0002736726874657909	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	104.0	0.0005473453749315818	0.0	104.0	16.0	0.0	0.5	0.0	1.0	0	0	0	0	0	Unlabeled
ANKRD30B	0.0	4	0	0	0.002150537634408602	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.002150537634408602	0.0	104.0	16.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
MTERFD1	0.0007974481658692185	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
BTBD10	0.0	1	0	0	0.0007002801120448179	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0007002801120448179	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GLE1L	0.0	3	0	1	0.0015151515151515152	0.000505050505050505	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.25	0.75	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	104.0	0.0015151515151515152	0.0	104.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0.0	1.0	0	Unlabeled
RPTN	0.0012738853503184713	8	0	3	0.003397027600849257	0.0012738853503184713	1.0	0.0	2.6666666666666665	16.0	1.0	0.0	2.6666666666666665	0.0	0	0.21428571428571427	0.5714285714285714	0.0	0.375	0.0	0.0	0.0	0.0	2.6666666666666665	0.003397027600849257	0.0	0.0	16.0	0.0	0.125	0	0	0	0	0.05663301226513251	0.3333333333333333	0	Unlabeled
MB21D2	0.0	3	0	0	0.0020325203252032522	0.0	88.0	88.0	88.0	0.0	0.0	0.0	3.0	0.0	0.099	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0013550135501355014	0.0	0.0	0.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ALKBH5	0.0	1	0	0	0.0008438818565400844	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0008438818565400844	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C2orf16	0.00016792611251049538	9	0	0	0.0015113350125944584	0.0	0.0	0.0	9.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.001343408900083963	0.0	0.0	0.0	0.0	0.1111111111111111	0	0	0	0	0	0	0	Unlabeled
RALGAPA2_ENST00000202677	0.0016008537886872999	2	0	0	0.0003557452863749555	0.0	0.0	0.0	0.2222222222222222	16.0	0.0	0.0	0.2222222222222222	0.1111111111111111	1.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0003557452863749555	0.00017787264318747776	0.1111111111111111	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
SIX6	0.004048582995951417	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
CCDC167	0.006802721088435374	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
TMBIM4	0.0	1	0	0	0.001394700139470014	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.001394700139470014	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ECM1	0.0006161429451632779	1	0	0	0.0006161429451632779	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0006161429451632779	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
DMKN_ENST00000408915	0.0	1	0	0	0.003663003663003663	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.003663003663003663	0.003663003663003663	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TMC5	0.0	6	0	0	0.002628120893561104	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.002628120893561104	0.0	104.0	16.0	0.14384103622589062	0.16666666666666666	0	0	0	0	0	0	0	Unlabeled
EBF3_ENST00000355311	0.0011166945840312675	2	0	0	0.0011166945840312675	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.5	0.998	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0011166945840312675	0.0005583472920156337	0.5	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GABRB1	0.002105263157894737	1	0	1	0.0007017543859649122	0.0007017543859649122	0.3333333333333333	0.0	0.3333333333333333	16.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0	0.2	0.2	0.0	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0007017543859649122	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
ING1_ENST00000338450	0.0014124293785310734	2	0	5	0.002824858757062147	0.007062146892655367	5.0	0.0	2.0	16.0	5.0	0.0	2.0	0.0	0	0.625	0.25	0.0	2.5	0.0	0.0	0.0	0.0	2.0	0.002824858757062147	0.0	0.0	16.0	0.0	0.5	0	0	0	0	0.1483417494348751	0.6	0	Unlabeled
LDLRAP1	0.0010787486515641855	1	0	0	0.0010787486515641855	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010787486515641855	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NRK_ENST00000428173	0.0	2	0	1	0.00042087542087542086	0.00021043771043771043	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	104.0	0.00042087542087542086	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
PLSCR2_ENST00000497985	0.0011185682326621924	2	0	0	0.0022371364653243847	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0022371364653243847	0.0	0.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
SLC2A3	0.0	1	0	0	0.0006706908115358819	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0006706908115358819	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NMBR	0.0017050298380221654	1	0	0	0.0008525149190110827	0.0	0.0	0.0	0.5	16.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0008525149190110827	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KCNJ5	0.0007936507936507937	2	0	1	0.0015873015873015873	0.0007936507936507937	1.0	0.0	2.0	16.0	1.0	0.0	2.0	1.0	0.908	0.25	0.5	0.0	0.5	0.0	0.0	0.0	0.0	2.0	0.0015873015873015873	0.0007936507936507937	1.0	16.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
C12orf60	0.0	1	0	0	0.0013550135501355014	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0013550135501355014	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PNPT1	0.0	2	0	1	0.0008503401360544217	0.00042517006802721087	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	104.0	0.0008503401360544217	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
SLC45A4	0.0008343763037129745	3	0	0	0.0012515644555694619	0.0	0.0	0.0	1.5	16.0	0.0	0.0	1.5	0.0	0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0012515644555694619	0.0	0.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ASNA1	0.0	1	0	0	0.0009551098376313276	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0009551098376313276	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
FAM120C	0.0	4	0	0	0.001215436037678517	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.001215436037678517	0.0	104.0	16.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
ROBO4	0.00033068783068783067	4	0	1	0.0013227513227513227	0.00033068783068783067	1.0	0.0	4.0	16.0	1.0	0.0	4.0	1.0	1.0	0.16666666666666666	0.6666666666666666	0.0	0.25	0.0	0.0	0.0	0.0	4.0	0.0013227513227513227	0.00033068783068783067	1.0	16.0	0.0	0.25	0	0	0	0	0.0	1.0	0	Unlabeled
NIN_ENST00000245441	0.00046860356138706655	8	0	0	0.0012496094970321774	0.0	0.0	0.0	2.6666666666666665	16.0	0.0	0.0	2.6666666666666665	0.3333333333333333	1.0	0.0	0.7272727272727273	0.0	0.0	0.0	0.0	0.0	0.0	2.6666666666666665	0.0012496094970321774	0.00015620118712902218	0.3333333333333333	16.0	0.0	0.125	0	0	0	0	0	0	0	Unlabeled
ABI3BP	0.0006190034045187249	5	0	1	0.0015475085112968121	0.00030950170225936243	0.5	0.0	2.5	0.0	0.3333333333333333	0.0	1.6666666666666667	0.0	0.122	0.125	0.625	0.0	0.2	0.0	0.0	0.0	0.0	1.3333333333333333	0.0012380068090374497	0.0	0.0	0.0	-2.220446049250313e-16	0.2	0	0	0	0	0.0	1.0	0	Unlabeled
EBAG9	0.0	0	0	1	0.0	0.001557632398753894	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	1.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	104.0	16.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
FGF13_ENST00000370603	0.0	1	0	0	0.0013020833333333333	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0013020833333333333	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GMPPA	0.000791765637371338	1	0	0	0.000791765637371338	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000791765637371338	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MRPS28	0.0017730496453900709	0	1	0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	1.0	0.0	0.0	0	0.0	0.0	1.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0.0	1.0	0	0	0	Unlabeled
LFNG_ENST00000402506	0.0	1	0	0	0.0010787486515641855	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0010787486515641855	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TAF1A_ENST00000543857	0.0010683760683760685	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
ACTN2	0.00037243947858472997	3	0	0	0.0011173184357541898	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.5	0.0	0.007	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0007448789571694599	0.0	0.0	0.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ANKRD57	0.0	1	0	0	0.0006337135614702154	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0006337135614702154	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SESTD1	0.00047824007651841227	3	0	0	0.0014347202295552368	0.0	0.0	0.0	3.0	16.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0014347202295552368	0.0	0.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ALDH1A3	0.000649772579597141	2	0	0	0.001299545159194282	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.001299545159194282	0.0	0.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
